timestamp,ref,val,knn,threshold,n-box,acc-full,acc-bbox,mAP,memo,AP0,AP1,AP2,AP3,AP4,AP5,AP6,AP7,AP8,AP9,AP10,AP11,AP12,AP13,AP14,AP15,AP16,AP17,AP18,AP19,AP20,AP21,AP22,AP23,AP24,AP25,AP26,AP27,AP28,AP29,AP30,FP0,FP1,FP2,FP3,FP4,FP5,FP6,FP7,FP8,FP9,FP10,FP11,FP12,FP13,FP14,FP15,FP16,FP17,FP18,FP19,FP20,FP21,FP22,FP23,FP24,FP25,FP26,FP27,FP28,FP29,FP30,TP0,TP1,TP2,TP3,TP4,TP5,TP6,TP7,TP8,TP9,TP10,TP11,TP12,TP13,TP14,TP15,TP16,TP17,TP18,TP19,TP20,TP21,TP22,TP23,TP24,TP25,TP26,TP27,TP28,TP29,TP30
39:30.2,no-masked-trimed,floor,False,0.83,200,0.310773492,0.45827233799999995,0.485593104,,0.090909091,0.090909091,0.41783216799999995,0.9090909090000001,0.378787879,0.090909091,0.564102564,0.77910325,0.9090909090000001,0.636363636,0.22727272699999998,0.684714795,0.090909091,0.680730753,0.090909091,0.856014692,0.12121212099999999,0.090909091,0.090909091,0.774193548,0.6886363640000001,0.7863636359999999,0.16883116899999998,0.534090909,0.454545455,0.565909091,0.345454545,1.0,0.41138659299999997,0.523294887,1.0,,3.0,2.0,0.0,5.0,,3.0,3.0,0.0,0.0,3.0,3.0,,2.0,8.0,6.0,2.0,,,15.0,3.0,2.0,4.0,1.0,0.0,2.0,1.0,0.0,2.0,4.0,0.0,,0.0,11.0,13.0,5.0,,10.0,14.0,15.0,11.0,3.0,14.0,,17.0,0.0,16.0,1.0,,,16.0,17.0,13.0,3.0,7.0,7.0,8.0,4.0,17.0,9.0,10.0,16.0
42:10.3,no-masked-trimed,frontview,True,0.83,200,0.38975501100000004,0.645879745,0.462367232,,0.121424031,0.412180244,0.169191919,0.591735537,0.090909091,0.7517482520000001,0.67768595,0.17272727300000001,1.0,0.505884393,0.090909091,0.545454545,0.672670764,0.7987012990000001,0.23636363600000002,0.39090909100000004,0.851748252,0.26623376600000004,0.096969697,0.874380165,0.7982300790000001,0.318181818,0.090909091,0.22727272699999998,0.46631701600000003,0.090909091,0.834848485,0.7070707070000001,0.9090909090000001,0.436363636,0.13636363599999998,11.0,5.0,15.0,3.0,,3.0,1.0,3.0,0.0,9.0,,0.0,4.0,3.0,9.0,2.0,3.0,4.0,14.0,2.0,8.0,1.0,,3.0,7.0,,3.0,1.0,2.0,4.0,1.0,2.0,7.0,5.0,8.0,,10.0,10.0,2.0,14.0,11.0,,6.0,9.0,11.0,6.0,6.0,12.0,3.0,1.0,9.0,13.0,3.0,,3.0,8.0,,12.0,8.0,12.0,6.0,1.0
44:52.3,no-masked-trimed,frontview,False,0.83,200,0.412026733,0.692650318,0.445858817,,0.124098124,0.18961039,0.17272727300000001,1.0,0.090909091,0.515151515,0.38980716299999996,0.21969697,1.0,0.523077667,0.36969697,0.454545455,0.810606061,0.664698937,0.133928571,0.511363636,0.81969697,0.272727273,0.106060606,0.8909090909999999,0.8855519479999999,0.363636364,0.090909091,0.166666667,0.32034632,0.090909091,0.421212121,0.776859504,0.931068931,0.17630854,0.338842975,12.0,10.0,14.0,0.0,4.0,4.0,6.0,7.0,0.0,8.0,2.0,0.0,1.0,2.0,13.0,1.0,3.0,0.0,5.0,1.0,3.0,0.0,,4.0,9.0,1.0,9.0,1.0,2.0,8.0,5.0,2.0,4.0,6.0,13.0,0.0,8.0,5.0,5.0,14.0,11.0,4.0,5.0,11.0,9.0,3.0,7.0,12.0,2.0,1.0,9.0,13.0,3.0,,2.0,6.0,0.0,6.0,10.0,12.0,3.0,6.0
48:11.4,no-masked-trimed,frontview2,True,0.83,200,0.155080214,0.48576512899999996,0.16618489,,0.090909091,0.090909091,0.090909091,0.13636363599999998,0.090909091,0.090909091,0.22727272699999998,0.106060606,0.4318181820000001,0.090909091,0.181818182,0.090909091,0.090909091,0.151515152,0.090909091,0.281818182,0.284848485,0.090909091,0.090909091,0.616883117,0.139393939,0.13636363599999998,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.586363636,0.204545455,0.12121212099999999,0.090909091,2.0,,18.0,1.0,,4.0,1.0,5.0,2.0,15.0,0.0,,,1.0,1.0,2.0,8.0,,13.0,1.0,8.0,1.0,,,6.0,1.0,9.0,3.0,5.0,2.0,,0.0,,0.0,1.0,,0.0,3.0,1.0,6.0,0.0,1.0,,,2.0,0.0,3.0,4.0,,0.0,13.0,2.0,1.0,,,0.0,0.0,0.0,9.0,3.0,1.0,
51:34.1,no-masked-trimed,frontview2,False,0.83,200,0.15151515599999998,0.5,0.11882499199999999,,0.090909091,0.090909091,0.090909091,0.22727272699999998,0.090909091,0.090909091,0.090909091,0.090909091,0.43787878799999996,0.090909091,0.106060606,0.090909091,0.090909091,0.104895105,0.090909091,0.193181818,0.090909091,0.090909091,0.090909091,0.137662338,0.103896104,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.274242424,0.090909091,0.09848484800000001,0.090909091,16.0,13.0,16.0,3.0,2.0,7.0,5.0,14.0,5.0,15.0,5.0,3.0,,11.0,12.0,5.0,14.0,,4.0,11.0,6.0,3.0,,2.0,11.0,,14.0,7.0,14.0,11.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,,2.0,0.0,3.0,0.0,,0.0,3.0,1.0,0.0,,0.0,0.0,,0.0,5.0,0.0,1.0,0.0
53:42.8,masked-trimed,wall,True,0.83,200,0.409742117,0.484240681,0.264962994,,0.090909091,0.090909091,0.090909091,0.454545455,0.090909091,0.090909091,0.363636364,0.3666666670000001,0.363636364,0.818181818,0.090909091,0.272727273,0.090909091,0.578787879,0.090909091,0.454545455,0.385281385,0.090909091,0.090909091,0.6861471859999999,0.378787879,0.090909091,0.090909091,0.090909091,0.545454545,0.090909091,0.090909091,0.545454545,0.454545455,0.090909091,0.090909091,,,,0.0,,,0.0,3.0,0.0,0.0,,0.0,,3.0,,0.0,3.0,,,4.0,12.0,1.0,,,0.0,,,0.0,2.0,,,,,,5.0,,,4.0,7.0,3.0,8.0,,1.0,,7.0,,4.0,4.0,,,10.0,6.0,0.0,,,4.0,,,5.0,4.0,,
55:49.2,masked-trimed,wall,False,0.83,200,0.498567343,0.58166188,0.345126648,,0.090909091,0.090909091,0.090909091,0.727272727,0.090909091,0.090909091,0.40259740299999996,0.72027972,0.613636364,0.693181818,0.090909091,0.363636364,0.181818182,0.9090909090000001,0.090909091,1.0,0.5,0.090909091,0.090909091,0.9790209790000001,0.153846154,0.318181818,0.090909091,0.090909091,0.363636364,0.090909091,0.272727273,0.318181818,0.727272727,0.090909091,0.272727273,,1.0,,2.0,,,8.0,1.0,1.0,1.0,,0.0,0.0,0.0,,0.0,1.0,,,1.0,10.0,1.0,,,0.0,,0.0,1.0,0.0,,0.0,,0.0,,10.0,,,6.0,12.0,7.0,7.0,,2.0,1.0,9.0,,11.0,5.0,,,12.0,3.0,3.0,,,3.0,,2.0,3.0,6.0,,2.0
01:40.7,masked-trimed,floor,True,0.83,200,0.349447519,0.455344081,0.26093473899999997,,0.090909091,0.181818182,0.090909091,0.674242424,0.090909091,0.090909091,0.636363636,0.400356506,0.504545455,0.181818182,0.090909091,0.454545455,0.13636363599999998,0.421487603,0.090909091,0.30413223100000003,0.12987013,0.090909091,0.090909091,0.6446634170000001,0.472016819,0.31948051899999996,0.090909091,0.090909091,0.181818182,0.272727273,0.090909091,0.818181818,0.127272727,0.090909091,0.13636363599999998,,0.0,,1.0,,,0.0,9.0,2.0,0.0,1.0,2.0,1.0,2.0,,5.0,4.0,,,18.0,13.0,2.0,,,0.0,0.0,,0.0,3.0,,1.0,,1.0,,11.0,,,10.0,8.0,8.0,1.0,0.0,8.0,1.0,9.0,,6.0,3.0,,,15.0,13.0,5.0,,,1.0,2.0,,13.0,2.0,,1.0
07:32.9,masked-trimed,floor,False,0.83,200,0.345303863,0.443631053,0.259851065,,0.090909091,0.090909091,0.090909091,0.636363636,0.090909091,0.090909091,0.636363636,0.525252525,0.818181818,0.181818182,0.090909091,0.327272727,0.090909091,0.41258741299999996,0.090909091,0.502525253,0.151515152,0.090909091,0.090909091,0.67486631,0.625,0.181818182,0.090909091,0.090909091,0.181818182,0.090909091,0.090909091,0.454545455,0.2,0.090909091,0.181818182,,,,0.0,,,0.0,1.0,0.0,0.0,,1.0,,2.0,,3.0,1.0,,,3.0,1.0,0.0,,,0.0,,,0.0,2.0,,0.0,,,,9.0,,,9.0,8.0,13.0,2.0,,4.0,,11.0,,9.0,2.0,,,14.0,15.0,1.0,,,1.0,,,6.0,3.0,,1.0
10:14.7,masked-trimed,frontview,True,0.83,200,0.432071269,0.492204905,0.202547363,,0.090909091,0.090909091,0.090909091,0.24242424199999998,0.090909091,0.272727273,0.13636363599999998,0.363636364,0.345454545,0.22727272699999998,0.090909091,0.090909091,0.090909091,0.636363636,0.090909091,0.4415584420000001,0.090909091,0.090909091,0.090909091,0.8080808079999999,0.358116883,0.13636363599999998,0.090909091,0.090909091,0.13636363599999998,0.090909091,0.181818182,0.24242424199999998,0.295454545,0.090909091,0.090909091,,,,1.0,,0.0,1.0,0.0,1.0,1.0,,,,0.0,,1.0,2.0,,,1.0,3.0,1.0,,,1.0,,0.0,1.0,1.0,,,,,,2.0,,2.0,1.0,5.0,4.0,3.0,,,,7.0,,6.0,0.0,,,8.0,5.0,1.0,,,1.0,,1.0,2.0,3.0,,
12:58.1,masked-trimed,frontview,False,0.83,200,0.443207115,0.550111353,0.251571547,,0.090909091,0.090909091,0.090909091,0.295454545,0.090909091,0.272727273,0.272727273,0.22727272699999998,0.706293706,0.30909090899999997,0.090909091,0.13636363599999998,0.090909091,0.727272727,0.090909091,0.636363636,0.24242424199999998,0.090909091,0.090909091,0.7590909090000001,0.25,0.181818182,0.090909091,0.090909091,0.090909091,0.090909091,0.363636364,0.636363636,0.418181818,0.090909091,0.090909091,,1.0,,1.0,,0.0,0.0,3.0,2.0,1.0,,1.0,,0.0,,0.0,1.0,,,2.0,1.0,0.0,,,,,0.0,0.0,1.0,,,,0.0,,3.0,,2.0,3.0,3.0,11.0,4.0,,1.0,,9.0,,9.0,2.0,,,8.0,3.0,1.0,,,,,3.0,7.0,4.0,,
16:17.5,masked-trimed,frontview2,True,0.83,200,0.133689836,0.380782932,0.13454824699999998,,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.181818182,0.181818182,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.46969697,0.519480519,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.454545455,0.090909091,0.090909091,0.090909091,,,,,,,,0.0,0.0,,,,,,,,,,,2.0,1.0,,,,,,,0.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,10.0,6.0,,,,,,,6.0,,,
19:33.7,masked-trimed,frontview2,False,0.83,200,0.188948303,0.39501780299999995,0.097947214,,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.196969697,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.157575758,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.13636363599999998,0.090909091,0.090909091,0.090909091,,,,,,,,,2.0,,,,,,,,,,,10.0,4.0,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,0.0,2.0,,,,,,,1.0,,,
21:34.4,frontview,wall,True,0.83,200,0.796561599,0.595988512,0.42021893899999996,,0.636363636,0.6671328670000001,0.7840909090000001,0.454545455,0.090909091,1.0,0.090909091,0.090909091,0.600815851,0.7373737370000001,0.090909091,0.363636364,0.363636364,0.34848484799999996,0.9090909090000001,1.0,0.636363636,1.0,0.8888888890000001,0.13636363599999998,0.181818182,0.090909091,0.090909091,0.090909091,0.545454545,0.090909091,0.13636363599999998,0.272727273,0.181818182,0.090909091,0.363636364,0.0,3.0,1.0,0.0,,0.0,,,4.0,1.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,,,,0.0,,1.0,0.0,0.0,,0.0,6.0,10.0,7.0,5.0,,9.0,,,9.0,8.0,,3.0,3.0,4.0,8.0,12.0,6.0,9.0,8.0,1.0,2.0,,,,4.0,,1.0,2.0,1.0,,3.0
23:35.0,frontview,wall,False,0.83,200,0.7306590079999999,0.567335248,0.440279792,,0.727272727,0.6616161620000001,0.9090909090000001,0.44090909100000003,0.090909091,1.0,0.090909091,0.090909091,0.648601399,1.0,0.090909091,0.090909091,0.818181818,0.5844155839999999,0.9090909090000001,1.0,0.727272727,0.8888888890000001,0.8787878790000001,0.090909091,0.090909091,0.272727273,0.090909091,0.090909091,0.545454545,0.090909091,0.181818182,0.090909091,0.272727273,0.090909091,0.090909091,0.0,3.0,0.0,2.0,,0.0,1.0,1.0,4.0,0.0,,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,,,0.0,,1.0,,1.0,,,7.0,9.0,8.0,6.0,,9.0,0.0,0.0,9.0,11.0,,,7.0,6.0,8.0,12.0,7.0,8.0,8.0,0.0,0.0,2.0,,,4.0,,1.0,,2.0,,
29:11.3,frontview,floor,True,0.83,200,0.459944755,0.489019036,0.233180059,,0.090909091,0.426573427,0.790247934,0.090909091,0.090909091,0.232323232,0.090909091,0.090909091,0.8606060609999999,0.090909091,0.090909091,0.090909091,0.181818182,0.181818182,0.53030303,0.4318181820000001,0.272727273,0.727272727,0.090909091,0.090909091,0.5021645020000001,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.181818182,0.181818182,0.181818182,0.090909091,,1.0,2.0,,,6.0,,,1.0,,,,0.0,0.0,4.0,2.0,0.0,0.0,,,2.0,,,,,,,0.0,3.0,0.0,,,12.0,23.0,,,6.0,,,14.0,,,,2.0,2.0,20.0,6.0,4.0,16.0,,,12.0,,,,,,,1.0,3.0,1.0,
34:47.0,frontview,floor,False,0.83,200,0.44475138200000003,0.47730600799999995,0.21813596899999999,,0.090909091,0.442424242,0.9090909090000001,0.090909091,0.090909091,0.211688312,0.090909091,0.090909091,0.9090909090000001,0.090909091,0.090909091,0.090909091,0.272727273,0.272727273,0.290642164,0.363636364,0.181818182,0.727272727,0.090909091,0.090909091,0.317460317,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.13636363599999998,0.090909091,0.090909091,,1.0,0.0,,,9.0,,,0.0,,,,0.0,0.0,11.0,0.0,0.0,0.0,,,2.0,,,,,,,,1.0,,,,14.0,24.0,,,6.0,,,15.0,,,,4.0,5.0,12.0,4.0,2.0,16.0,,,7.0,,,,,,,,1.0,,
37:54.7,frontview,frontview2,True,0.83,200,0.38146168,0.574733078,0.100977063,,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.22727272699999998,0.096590909,0.090909091,0.090909091,0.099173554,0.09625668400000001,0.090909091,0.19913419899999998,0.130869131,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.099173554,0.090909091,0.090909091,9.0,14.0,18.0,18.0,3.0,11.0,16.0,2.0,10.0,15.0,16.0,12.0,10.0,16.0,15.0,6.0,11.0,15.0,12.0,16.0,14.0,19.0,2.0,8.0,14.0,12.0,18.0,17.0,10.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
41:04.0,frontview,frontview2,False,0.83,200,0.37611407,0.523131669,0.093036354,,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.137373737,0.090909091,0.090909091,0.097402597,0.090909091,0.090909091,0.090909091,0.090909091,0.097402597,0.097402597,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,10.0,15.0,16.0,15.0,,12.0,15.0,15.0,16.0,15.0,12.0,13.0,11.0,18.0,14.0,9.0,13.0,13.0,12.0,15.0,15.0,19.0,1.0,7.0,12.0,11.0,18.0,14.0,10.0,5.0,21.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43:06.2,frontview-orig,wall,True,0.83,200,0.859598875,0.83667624,0.626549549,,0.681818182,0.93006993,0.7613636359999999,0.8170995670000001,0.090909091,0.9636363640000001,0.349173554,0.78280543,0.9557109559999999,1.0,0.363636364,0.454545455,0.9090909090000001,1.0,0.806818182,0.548209366,0.386363636,0.8585858590000001,0.8888888890000001,0.654874537,0.4816294820000001,0.406060606,0.181818182,0.21969697,0.7012987009999999,0.593434343,0.454545455,0.523809524,0.272727273,0.527272727,0.857142857,1.0,1.0,1.0,4.0,8.0,1.0,6.0,2.0,6.0,0.0,1.0,4.0,0.0,0.0,1.0,4.0,3.0,1.0,1.0,7.0,6.0,2.0,0.0,5.0,1.0,2.0,1.0,3.0,0.0,3.0,2.0,7.0,12.0,7.0,12.0,0.0,9.0,6.0,15.0,12.0,11.0,3.0,4.0,8.0,10.0,7.0,8.0,5.0,8.0,8.0,10.0,8.0,4.0,1.0,3.0,6.0,7.0,4.0,6.0,2.0,6.0,12.0
45:10.1,frontview-orig,wall,False,0.83,200,0.796561599,0.79083097,0.632672468,,0.454545455,0.84965035,0.621212121,0.954545455,0.272727273,1.0,0.232167832,0.26912507399999996,1.0,0.975206612,0.363636364,0.9090909090000001,0.9090909090000001,0.7373737370000001,0.818181818,1.0,0.818181818,1.0,1.0,0.944055944,0.4469696970000001,0.254545455,0.090909091,0.727272727,0.621212121,0.304545455,0.159090909,0.25974026,0.363636364,0.35353535399999997,0.902597403,0.0,2.0,1.0,1.0,0.0,0.0,8.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,,0.0,1.0,2.0,3.0,4.0,0.0,4.0,1.0,4.0,11.0,5.0,13.0,2.0,10.0,5.0,7.0,13.0,10.0,3.0,8.0,8.0,8.0,7.0,12.0,8.0,9.0,9.0,12.0,6.0,3.0,,8.0,5.0,3.0,1.0,3.0,3.0,5.0,13.0
50:57.4,frontview-orig,floor,True,0.83,200,0.426795572,0.592972159,0.406929971,,0.090909091,0.4884297520000001,0.786831526,0.871822973,0.090909091,0.459150327,0.7995671,0.519834711,0.46870629399999997,0.181818182,0.254545455,0.36824085,0.33766233799999995,0.35353535399999997,0.367673797,0.7262626259999999,0.181818182,0.721925134,0.181818182,0.749043062,0.774931129,0.272727273,0.090909091,0.35757575799999997,0.272727273,0.2,0.196969697,0.181818182,0.257575758,0.37272727299999997,0.636363636,,5.0,3.0,8.0,2.0,5.0,2.0,2.0,7.0,0.0,2.0,4.0,1.0,1.0,9.0,4.0,0.0,1.0,0.0,5.0,3.0,0.0,,3.0,0.0,2.0,3.0,8.0,1.0,4.0,0.0,,17.0,23.0,15.0,0.0,12.0,13.0,9.0,9.0,1.0,3.0,7.0,6.0,8.0,16.0,14.0,3.0,16.0,1.0,15.0,19.0,3.0,,6.0,3.0,3.0,3.0,4.0,5.0,6.0,9.0
56:41.8,frontview-orig,floor,False,0.83,200,0.441988945,0.5592972039999999,0.394848669,,0.090909091,0.62055336,0.705061983,0.9090909090000001,0.090909091,0.454545455,0.511363636,0.212121212,0.7857142859999999,0.272727273,0.353896104,0.58677686,0.352272727,0.424242424,0.158341658,0.652222777,0.272727273,0.613636364,0.181818182,0.5878787879999999,0.599025974,0.181818182,0.090909091,0.545454545,0.181818182,0.090909091,0.272727273,0.272727273,0.257575758,0.494949495,0.415584416,,2.0,2.0,0.0,1.0,4.0,1.0,5.0,1.0,0.0,2.0,1.0,1.0,2.0,9.0,3.0,0.0,2.0,0.0,3.0,2.0,0.0,,0.0,0.0,,0.0,5.0,1.0,1.0,1.0,,21.0,20.0,13.0,0.0,12.0,7.0,4.0,13.0,3.0,5.0,10.0,7.0,10.0,5.0,13.0,4.0,14.0,1.0,12.0,14.0,1.0,,7.0,2.0,,3.0,5.0,5.0,8.0,6.0
59:25.7,frontview-orig,frontview,True,0.83,200,0.977728307,0.964365244,0.35292357700000004,,0.220524573,0.327122877,0.276363636,0.971291866,0.09569378,0.148909914,0.285079051,0.122943723,0.447128629,0.29035812699999997,0.409090909,0.5575757579999999,0.542502952,0.567532468,0.115629984,0.528614849,0.18636363600000005,0.37727272700000003,0.125,0.85215311,0.444805195,0.162337662,0.163636364,0.224242424,0.526973027,0.156538649,0.11753902699999999,0.3794236070000001,0.118133204,0.553146853,0.646702317,13.0,13.0,17.0,6.0,18.0,14.0,17.0,28.0,14.0,14.0,5.0,4.0,5.0,6.0,17.0,7.0,12.0,10.0,13.0,10.0,20.0,9.0,13.0,16.0,5.0,14.0,16.0,7.0,15.0,4.0,6.0,4.0,7.0,8.0,13.0,1.0,3.0,6.0,2.0,8.0,8.0,7.0,8.0,9.0,9.0,2.0,11.0,4.0,6.0,3.0,9.0,8.0,3.0,2.0,4.0,9.0,3.0,2.0,6.0,2.0,9.0,11.0
02:09.4,frontview-orig,frontview,False,0.83,200,0.9175946709999999,0.92650336,0.285214218,,0.157342657,0.295454545,0.24153297699999998,0.993506494,0.152406417,0.151048951,0.090909091,0.090909091,0.784186402,0.224575425,0.212121212,0.411072261,0.818181818,0.351048951,0.128689492,0.478889159,0.315151515,0.547186147,0.159090909,0.277056277,0.14025974,0.090909091,0.090909091,0.25019425,0.36663336700000004,0.18981019,0.09569378,0.21385281399999997,0.202797203,0.172494172,0.14772727300000002,10.0,10.0,14.0,1.0,14.0,12.0,17.0,18.0,5.0,15.0,8.0,6.0,2.0,7.0,18.0,7.0,9.0,6.0,12.0,8.0,18.0,12.0,13.0,9.0,8.0,10.0,18.0,10.0,10.0,10.0,13.0,3.0,6.0,7.0,13.0,3.0,3.0,0.0,0.0,12.0,6.0,4.0,7.0,12.0,6.0,3.0,10.0,6.0,8.0,4.0,4.0,3.0,0.0,0.0,4.0,6.0,3.0,1.0,4.0,3.0,3.0,3.0
05:27.9,frontview-orig,frontview2,True,0.83,200,0.356506228,0.718861222,0.161201017,,0.090909091,0.090909091,0.090909091,0.3666666670000001,0.090909091,0.090909091,0.115590292,0.090909091,0.595959596,0.122474747,0.214285714,0.19845514,0.1366815,0.129204129,0.090909091,0.328282828,0.096590909,0.090909091,0.090909091,0.291103341,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.570334928,0.1,0.181818182,0.095238095,11.0,13.0,20.0,19.0,9.0,11.0,15.0,23.0,8.0,14.0,10.0,12.0,10.0,17.0,15.0,5.0,15.0,22.0,14.0,18.0,21.0,21.0,9.0,13.0,14.0,16.0,22.0,10.0,9.0,6.0,20.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,10.0,2.0,5.0,5.0,3.0,4.0,0.0,4.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,4.0,1.0
08:46.9,frontview-orig,frontview2,False,0.83,200,0.351158649,0.651245534,0.109758879,,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.46112914899999996,0.090909091,0.127272727,0.090909091,0.090909091,0.090909091,0.090909091,0.10101010099999999,0.097402597,0.090909091,0.090909091,0.096590909,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.126262626,0.090909091,0.21103896100000002,0.090909091,11.0,15.0,15.0,30.0,10.0,11.0,15.0,24.0,9.0,15.0,12.0,14.0,12.0,21.0,14.0,8.0,13.0,15.0,12.0,15.0,15.0,21.0,10.0,10.0,13.0,17.0,19.0,10.0,11.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0
10:48.2,frontview2,wall,True,0.83,200,0.604584515,0.49283668399999997,0.090909091,,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:49.7,frontview2,wall,False,0.83,200,0.584527194,0.544412613,0.090909091,,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18:25.9,frontview2,floor,True,0.83,200,0.421270728,0.370424598,0.09384164199999999,,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.13636363599999998,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.13636363599999998,0.090909091,2.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,
24:01.4,frontview2,floor,False,0.83,200,0.454419881,0.412884325,0.095307918,,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.13636363599999998,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.181818182,0.090909091,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,
